# Composite modified Lane-Emden RSG profile (cgs)
# Ptot=Pgas+Erad/3; gravity is positive inward and fixed in the pgen
# columns: r_cm rho_g_cm3 ptot_dyn_cm2 T_K pgas_dyn_cm2 erad_erg_cm3 menv_g grav_cm_s2 n_poly kappa_eq_cm2_g
# Mstar_Msun=1.0000000000000000e+01 Rstar_Rsun=5.1000000000000000e+02 mu=6.2000000000000000e-01
# Mcore_g=1.9884700000000002e+33 hsoft_cm=1.7740350000000000e+12
# n_inner=3.0000000000000000e+00 n_outer=3.0000000000000000e+00 transition=6.9999999999999996e-01 transition_width=2.5000000000000001e-02
# luminosity_Lsun=1.0000000000000000e+04 heat_radius_fraction=2.0000000000000001e-01
3.5480700000000000e+05 8.9927910260503225e-05 8.9171191447192860e+09 6.9157781169603975e+05 8.3402303997074966e+09 1.7306662350353711e+09 1.6825177287248225e+13 9.8882335341492401e-05 3.0000000000000000e+00 6.3404370503906684e+01
3.5640663580394251e+05 8.9927910260503225e-05 8.9171191447192860e+09 6.9157781169603975e+05 8.3402303997074966e+09 1.7306662350353711e+09 1.7053772100318381e+13 9.9328143129922907e-05 3.0000000000000000e+00 6.3404370503906392e+01
3.5801348351380939e+05 8.9927910260503063e-05 8.9171191447192535e+09 6.9157781169603858e+05 8.3402303997074680e+09 1.7306662350353594e+09 1.7285472710591785e+13 9.9775960828248276e-05 3.0000000000000000e+00 6.3404370503905973e+01
3.5962757564424345e+05 8.9927910260503063e-05 8.9171191447192535e+09 6.9157781169603858e+05 8.3402303997074680e+09 1.7306662350353594e+09 1.7520321314897549e+13 1.0022579749808172e-04 3.0000000000000000e+00 6.3404370503906058e+01
3.6124894485647889e+05 8.9927910260502900e-05 8.9171191447192211e+09 6.9157781169603742e+05 8.3402303997074375e+09 1.7306662350353477e+09 1.7758360683370875e+13 1.0067766224189058e-04 3.0000000000000000e+00 6.3404370503906037e+01
3.6287762395900209e+05 8.9927910260502737e-05 8.9171191447192211e+09 6.9157781169603858e+05 8.3402303997074375e+09 1.7306662350353594e+09 1.7999634167242262e+13 1.0113156420318036e-04 3.0000000000000000e+00 6.3404370503906215e+01
3.6451364590821520e+05 8.9927910260502737e-05 8.9171191447191906e+09 6.9157781169603649e+05 8.3402303997074108e+09 1.7306662350353382e+09 1.8244185706732469e+13 1.0158751256667963e-04 3.0000000000000000e+00 6.3404370503905724e+01
3.6615704380910343e+05 8.9927910260502588e-05 8.9171191447191906e+09 6.9157781169603742e+05 8.3402303997074099e+09 1.7306662350353477e+09 1.8492059839054918e+13 1.0204551655852614e-04 3.0000000000000000e+00 6.3404370503905838e+01
3.6780785091590468e+05 8.9927910260502426e-05 8.9171191447191582e+09 6.9157781169603625e+05 8.3402303997073803e+09 1.7306662350353360e+09 1.8743301706526645e+13 1.0250558544645337e-04 3.0000000000000000e+00 6.3404370503905625e+01
3.6946610063278256e+05 8.9927910260502263e-05 8.9171191447191582e+09 6.9157781169603718e+05 8.3402303997073755e+09 1.7306662350353453e+09 1.8997957064789566e+13 1.0296772853997801e-04 3.0000000000000000e+00 6.3404370503905945e+01
3.7113182651450211e+05 8.9927910260502263e-05 8.9171191447191257e+09 6.9157781169603509e+05 8.3402303997073517e+09 1.7306662350353243e+09 1.9256072291143352e+13 1.0343195519058848e-04 3.0000000000000000e+00 6.3404370503904978e+01
3.7280506226710911e+05 8.9927910260502100e-05 8.9171191447191257e+09 6.9157781169603602e+05 8.3402303997073469e+09 1.7306662350353336e+09 1.9517694392991621e+13 1.0389827479193401e-04 3.0000000000000000e+00 6.3404370503905376e+01
3.7448584174861183e+05 8.9927910260501938e-05 8.9171191447190952e+09 6.9157781169603509e+05 8.3402303997073212e+09 1.7306662350353243e+09 1.9782871016402781e+13 1.0436669678001487e-04 3.0000000000000000e+00 6.3404370503905298e+01
3.7617419896966632e+05 8.9927910260501789e-05 8.9171191447190952e+09 6.9157781169603602e+05 8.3402303997073174e+09 1.7306662350353336e+09 2.0051650454787262e+13 1.0483723063337314e-04 3.0000000000000000e+00 6.3404370503905433e+01
3.7787016809426458e+05 8.9927910260501789e-05 8.9171191447190628e+09 6.9157781169603392e+05 8.3402303997072935e+09 1.7306662350353127e+09 2.0324081657692598e+13 1.0530988587328467e-04 3.0000000000000000e+00 6.3404370503904779e+01
3.7957378344042576e+05 8.9927910260501626e-05 8.9171191447190628e+09 6.9157781169603486e+05 8.3402303997072887e+09 1.7306662350353220e+09 2.0600214239718004e+13 1.0578467206395160e-04 3.0000000000000000e+00 6.3404370503905184e+01
3.8128507948089082e+05 8.9927910260501463e-05 8.9171191447190323e+09 6.9157781169603392e+05 8.3402303997072639e+09 1.7306662350353127e+09 2.0880098489550121e+13 1.0626159881269608e-04 3.0000000000000000e+00 6.3404370503904815e+01
3.8300409084381984e+05 8.9927910260501301e-05 8.9171191447190323e+09 6.9157781169603486e+05 8.3402303997072592e+09 1.7306662350353220e+09 2.1163785379121441e+13 1.0674067577015443e-04 3.0000000000000000e+00 6.3404370503905120e+01
3.8473085231349285e+05 8.9927910260501301e-05 8.9171191447189999e+09 6.9157781169603276e+05 8.3402303997072353e+09 1.7306662350353010e+09 2.1451326572893234e+13 1.0722191263047265e-04 3.0000000000000000e+00 6.3404370503904339e+01
3.8646539883101376e+05 8.9927910260501138e-05 8.9171191447189999e+09 6.9157781169603369e+05 8.3402303997072306e+09 1.7306662350353103e+09 2.1742774437264578e+13 1.0770531913150239e-04 3.0000000000000000e+00 6.3404370503904829e+01
3.8820776549501717e+05 8.9927910260500989e-05 8.9171191447189674e+09 6.9157781169603253e+05 8.3402303997072029e+09 1.7306662350352986e+09 2.2038182050109180e+13 1.0819090505499816e-04 3.0000000000000000e+00 6.3404370503904254e+01
3.8995798756237887e+05 8.9927910260500826e-05 8.9171191447189674e+09 6.9157781169603346e+05 8.3402303997071981e+09 1.7306662350353079e+09 2.2337603210441867e+13 1.0867868022681517e-04 3.0000000000000000e+00 6.3404370503904694e+01
3.9171610044892906e+05 8.9927910260500664e-05 8.9171191447189369e+09 6.9157781169603253e+05 8.3402303997071724e+09 1.7306662350352986e+09 2.2641092448216297e+13 1.0916865451710819e-04 3.0000000000000000e+00 6.3404370503904453e+01
3.9348213973016897e+05 8.9927910260500664e-05 8.9171191447189369e+09 6.9157781169603253e+05 8.3402303997071724e+09 1.7306662350352986e+09 2.2948705034255844e+13 1.0966083784053122e-04 3.0000000000000000e+00 6.3404370503904701e+01
3.9525614114199101e+05 8.9927910260500501e-05 8.9171191447189045e+09 6.9157781169603136e+05 8.3402303997071428e+09 1.7306662350352869e+09 2.3260496990319449e+13 1.1015524015643816e-04 3.0000000000000000e+00 6.3404370503904182e+01
3.9703814058140159e+05 8.9927910260500352e-05 8.9171191447189045e+09 6.9157781169603230e+05 8.3402303997071419e+09 1.7306662350352964e+09 2.3576525099304148e+13 1.1065187146908442e-04 3.0000000000000000e+00 6.3404370503904417e+01
3.9882817410724756e+05 8.9927910260500189e-05 8.9171191447188740e+09 6.9157781169603136e+05 8.3402303997071142e+09 1.7306662350352869e+09 2.3896846915586238e+13 1.1115074182782919e-04 3.0000000000000000e+00 6.3404370503904062e+01
4.0062627794094593e+05 8.9927910260500027e-05 8.9171191447188416e+09 6.9157781169603020e+05 8.3402303997070847e+09 1.7306662350352752e+09 2.4221520775503004e+13 1.1165186132733884e-04 3.0000000000000000e+00 6.3404370503904097e+01
4.0243248846721690e+05 8.9927910260499864e-05 8.9171191447188416e+09 6.9157781169603113e+05 8.3402303997070818e+09 1.7306662350352848e+09 2.4550605807976789e+13 1.1215524010779129e-04 3.0000000000000000e+00 6.3404370503904126e+01
4.0424684223481984e+05 8.9927910260499864e-05 8.9171191447188091e+09 6.9157781169602904e+05 8.3402303997070560e+09 1.7306662350352635e+09 2.4884161945283422e+13 1.1266088835508109e-04 3.0000000000000000e+00 6.3404370503903564e+01
4.0606937595729309e+05 8.9927910260499702e-05 8.9171191447188091e+09 6.9157781169602997e+05 8.3402303997070522e+09 1.7306662350352731e+09 2.5222249933966961e+13 1.1316881630102550e-04 3.0000000000000000e+00 6.3404370503903685e+01
4.0790012651369680e+05 8.9927910260499552e-05 8.9171191447187786e+09 6.9157781169602904e+05 8.3402303997070265e+09 1.7306662350352635e+09 2.5564931345902746e+13 1.1367903422357172e-04 3.0000000000000000e+00 6.3404370503903593e+01
4.0973913094935915e+05 8.9927910260499390e-05 8.9171191447187786e+09 6.9157781169602997e+05 8.3402303997070217e+09 1.7306662350352731e+09 2.5912268589510723e+13 1.1419155244700472e-04 3.0000000000000000e+00 6.3404370503903827e+01
4.1158642647662596e+05 8.9927910260499227e-05 8.9171191447187462e+09 6.9157781169602880e+05 8.3402303997069931e+09 1.7306662350352614e+09 2.6264324921121121e+13 1.1470638134215605e-04 3.0000000000000000e+00 6.3404370503903678e+01
4.1344205047561362e+05 8.9927910260499065e-05 8.9171191447187157e+09 6.9157781169602787e+05 8.3402303997069664e+09 1.7306662350352521e+09 2.6621164456494582e+13 1.1522353132661394e-04 3.0000000000000000e+00 6.3404370503903039e+01
4.1530604049496568e+05 8.9927910260498902e-05 8.9171191447187157e+09 6.9157781169602880e+05 8.3402303997069635e+09 1.7306662350352614e+09 2.6982852182498789e+13 1.1574301286493388e-04 3.0000000000000000e+00 6.3404370503903344e+01
4.1717843425261253e+05 8.9927910260498753e-05 8.9171191447186832e+09 6.9157781169602764e+05 8.3402303997069359e+09 1.7306662350352497e+09 2.7349453968943742e+13 1.1626483646885059e-04 3.0000000000000000e+00 6.3404370503903237e+01
4.1905926963653456e+05 8.9927910260498590e-05 8.9171191447186508e+09 6.9157781169602647e+05 8.3402303997069073e+09 1.7306662350352380e+09 2.7721036580577812e+13 1.1678901269749050e-04 3.0000000000000000e+00 6.3404370503902648e+01
4.2094858470552886e+05 8.9927910260498590e-05 8.9171191447186508e+09 6.9157781169602647e+05 8.3402303997069073e+09 1.7306662350352380e+09 2.8097667689246789e+13 1.1731555215758556e-04 3.0000000000000000e+00 6.3404370503902506e+01
4.2284641768997943e+05 8.9927910260498428e-05 8.9171191447186203e+09 6.9157781169602554e+05 8.3402303997068806e+09 1.7306662350352287e+09 2.8479415886218180e+13 1.1784446550368783e-04 3.0000000000000000e+00 6.3404370503902349e+01
4.2475280699263065e+05 8.9927910260498265e-05 8.9171191447186203e+09 6.9157781169602647e+05 8.3402303997068768e+09 1.7306662350352380e+09 2.8866350694672867e+13 1.1837576343838502e-04 3.0000000000000000e+00 6.3404370503902584e+01
4.2666779118936451e+05 8.9927910260498116e-05 8.9171191447185879e+09 6.9157781169602531e+05 8.3402303997068491e+09 1.7306662350352266e+09 2.9258542582366535e+13 1.1890945671251718e-04 3.0000000000000000e+00 6.3404370503902236e+01
4.2859140902998106e+05 8.9927910260497953e-05 8.9171191447185574e+09 6.9157781169602415e+05 8.3402303997068195e+09 1.7306662350352149e+09 2.9656062974463125e+13 1.1944555612539414e-04 3.0000000000000000e+00 6.3404370503902243e+01
4.3052369943898253e+05 8.9927910260497791e-05 8.9171191447185574e+09 6.9157781169602508e+05 8.3402303997068167e+09 1.7306662350352240e+09 3.0058984266542609e+13 1.1998407252501407e-04 3.0000000000000000e+00 6.3404370503902442e+01
4.3246470151636109e+05 8.9927910260497628e-05 8.9171191447185249e+09 6.9157781169602415e+05 8.3402303997067890e+09 1.7306662350352149e+09 3.0467379837785555e+13 1.2052501680828298e-04 3.0000000000000000e+00 6.3404370503902115e+01
4.3441445453838981e+05 8.9927910260497465e-05 8.9171191447184925e+09 6.9157781169602298e+05 8.3402303997067595e+09 1.7306662350352032e+09 3.0881324064336723e+13 1.2106839992123522e-04 3.0000000000000000e+00 6.3404370503901703e+01
